complexity,comments,duplication,test_success,fast_tests,coverage,repository,version,ncloc,code_quality,testing_status,Maintainability,Reliability,total
0.971830985915493,0.014084507042253521,0.7183098591549296,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-10-2025-20-59-35,36203,0.5623943661971831,0.5,0.28119718309859154,0.25,0.5311971830985915
0.971830985915493,0.014084507042253521,0.7183098591549296,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-10-2025-20-59-38,36203,0.5623943661971831,0.5,0.28119718309859154,0.25,0.5311971830985915
0.971830985915493,0.014084507042253521,0.7183098591549296,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-10-2025-21-00-09,36203,0.5623943661971831,0.5,0.28119718309859154,0.25,0.5311971830985915
0.971830985915493,0.014084507042253521,0.7183098591549296,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-17-2025-14-22-15,36435,0.5623943661971831,0.5,0.28119718309859154,0.25,0.5311971830985915
0.971830985915493,0.014084507042253521,0.7183098591549296,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-17-2025-14-22-16,36435,0.5623943661971831,0.5,0.28119718309859154,0.25,0.5311971830985915
0.971830985915493,0.014084507042253521,0.7183098591549296,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-17-2025-14-52-49,36291,0.5623943661971831,0.5,0.28119718309859154,0.25,0.5311971830985915
0.971830985915493,0.014084507042253521,0.7183098591549296,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-17-2025-14-53-02,36291,0.5623943661971831,0.5,0.28119718309859154,0.25,0.5311971830985915
0.9722222222222222,0.013888888888888888,0.6944444444444444,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-22-2025-10-45-17,36417,0.5545833333333333,0.5,0.27729166666666666,0.25,0.5272916666666667
0.9722222222222222,0.013888888888888888,0.6944444444444444,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-22-2025-19-16-47,36420,0.5545833333333333,0.5,0.27729166666666666,0.25,0.5272916666666667
0.9722222222222222,0.013888888888888888,0.6944444444444444,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-25-2025-22-20-45,36423,0.5545833333333333,0.5,0.27729166666666666,0.25,0.5272916666666667
0.972972972972973,0.013513513513513514,0.6621621621621622,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-26-2025-22-22-37,37372,0.5440540540540542,0.5,0.2720270270270271,0.25,0.5220270270270271
0.972972972972973,0.013513513513513514,0.6621621621621622,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-26-2025-23-50-19,37430,0.5440540540540542,0.5,0.2720270270270271,0.25,0.5220270270270271
0.972972972972973,0.013513513513513514,0.6621621621621622,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-26-2025-23-50-20,37430,0.5440540540540542,0.5,0.2720270270270271,0.25,0.5220270270270271
0.972972972972973,0.04054054054054054,0.6621621621621622,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,01-29-2025-18-50-38,37108,0.5529729729729731,0.5,0.27648648648648655,0.25,0.5264864864864865
0.972972972972973,0.02702702702702703,0.6351351351351351,1.0,1.0,0.0,fga-eps-mds-2024-2-GEROcuidado-Front,02-04-2025-18-32-12,37169,0.5395945945945947,0.5,0.26979729729729734,0.25,0.5197972972972973
